,RegionID,RegionName,geometry
0,149,Beddington (_J),"MULTIPOLYGON (((0.06455624528804314 51.38770418111969, 0.1326634219464556 51.09611533774235, 0.1287768664006449 51.09158010029822, -0.1970044513010402 51.17910792232558, -0.2291990618513224 51.38480976669435, -0.2280809264518862 51.384121402494, -0.2206538441355754 51.38100261063411, -0.2191533242349771 51.38066326425137, -0.2181447151155517 51.38018379094902, -0.2150907391388391 51.38312510790297, -0.2139073154836839 51.38396787579907, -0.2097660867689006 51.3882907178246, -0.2051125797063793 51.38614787742154, -0.2032774890673269 51.38715873283559, -0.2004193419087908 51.38495050068643, -0.1961915933856248 51.38683964172947, -0.1953962239216106 51.38703761682952, -0.1938791850353634 51.38788620031739, -0.1934749520622123 51.38764887472675, -0.1931465306689522 51.38783073264917, -0.1918519384766838 51.38691258230232, -0.1916095137065767 51.38711760616903, -0.1903084514315168 51.38639394073095, -0.1904750068216318 51.38621515760485, -0.1897530528263413 51.38610674136154, -0.1884170247481423 51.38542273923444, -0.1846072233946183 51.38750264730768, -0.1827972984221964 51.38801126757962, -0.1800486436008789 51.38960133324828, -0.1799146412312161 51.38953287719097, -0.1793807514356733 51.38981989238435, -0.1748191677501545 51.39348807060521, -0.1728195984438727 51.3927047136258, -0.1714273106873627 51.39259382129563, -0.169911809207624 51.39169752507223, -0.1697744534947053 51.3913589579989, -0.1671567490270969 51.39055428089423, -0.1662600652976123 51.38967110715724, -0.1659973610502005 51.38888065040179, -0.1652573620459324 51.38799181768736, -0.1642752202216786 51.38811251755541, -0.1630183666008803 51.38797527793924, -0.1627748135781428 51.38807163846519, -0.1629587649659132 51.38819264782008, -0.1602155530729355 51.38865571154469, -0.1601776004986952 51.38849472425694, -0.1581889288792734 51.38899621627446, -0.1551253045693728 51.38601169448889, -0.151054775984625 51.38650461129353, -0.1473652680592364 51.3867729671116, -0.1408398474921619 51.38764077266212, -0.1416601813443158 51.38902439387729, -0.1429188246977999 51.38884281243529, -0.1426002831117111 51.38937223877063, -0.1417459326809029 51.38916935660094, -0.1418595149690365 51.38935818577569, -0.1405991528134458 51.38974181329353, -0.1366039136327496 51.3903732793916, -0.1347299653370017 51.3910267913708, -0.1343451572704469 51.39090774994319, -0.1337700391574342 51.39128020025504, -0.129858972337529 51.39290588225718, -0.1287663883214496 51.39348200494472, -0.1296656057211065 51.39365211073726, -0.1274294645613005 51.39507626206311, -0.1241980686990676 51.39765415298971, -0.1246307890002886 51.39809595652027, -0.1256294566052105 51.39832558944146, -0.1253854613446149 51.39897384996051, -0.1261418982875713 51.39987888950897, -0.1278784343253081 51.4016545203646, -0.1290891340487727 51.4025489785385, -0.1304288003764643 51.40326202884715, -0.1311759590263367 51.40411998641623, -0.1314114712347991 51.4052114344972, -0.1323274124543513 51.4068439074718, -0.1324368588930443 51.40842078660117, -0.1319131485301113 51.40843619156941, -0.1320746211829198 51.40920287857855, -0.1312454156008568 51.40923656780319, -0.131261295022012 51.40949924113234, -0.1304283383464679 51.40953167745997, -0.1284424370977454 51.41101692882329, -0.1281780121894704 51.41093611411927, -0.1273863531763272 51.4124202217485, -0.1262007955959039 51.41290177455542, -0.1257595025838359 51.41261863878192, -0.1248990959624747 51.41329774207154, -0.1242289882877412 51.41345797034125, -0.1241727680098539 51.41383656568274, -0.1228867170562889 51.41515524648461, -0.1225070443793556 51.41521198692008, -0.1216919793349372 51.41599721094521, -0.1197305451499403 51.41877203792676, -0.1171438544566258 51.42009125611424, -0.1156455723077992 51.42062943196908, -0.1146654519382905 51.42139718891064, -0.1136912893045195 51.42252433045743, -0.1126370766382102 51.42324037396191, -0.1092083251383427 51.42317218460344, -0.1060062913457477 51.42258979365738, -0.09840548111085674 51.42258406669387, -0.09463618873636973 51.42281022428878, -0.09333789162386191 51.42271211130647, -0.09253814436529874 51.42250077265328, -0.09144816059306696 51.42173174161348, -0.08971975791842025 51.42103084195225, -0.08829519563927651 51.41999501927915, -0.08646215168868424 51.41933047360577, -0.08508710777975452 51.4193453305643, -0.08222831966075828 51.41980174030059, -0.08040147046103985 51.41967459187345, -0.07850537233929354 51.41980449024442, -0.08093853222247308 51.41745368190661, -0.08047522035398715 51.41577635069449, -0.07986771649966422 51.41543353598432, -0.07709362992500307 51.41470596414503, -0.07369863584064787 51.41298197363653, -0.07332401804930151 51.41210088691965, -0.07345735495500823 51.40993482952211, -0.07240579421812363 51.40805388800897, -0.06967838833371229 51.40563632863348, -0.06780489621037471 51.40451213170786, -0.06372553664586754 51.40154984960227, -0.06248846322653837 51.40036294518138, -0.0608482496213525 51.39942207239479, -0.05952260204939199 51.39799711534916, -0.05927058202181298 51.39731193479063, -0.05753873221643697 51.39698144271213, -0.05647424182751822 51.39659136541574, -0.05480749239653369 51.39567046756878, -0.05378618678328542 51.39446228985049, -0.0524434913515376 51.39390375703248, -0.05037653287621046 51.39329645389936, -0.04810049125459116 51.39314451107064, -0.04638885890887357 51.39154886851628, -0.04442331335419226 51.38909576018884, -0.04379096871544649 51.38895384674126, -0.04240710331795372 51.38902761772896, -0.04172405919707502 51.38937846101668, -0.03640692771474204 51.38838589310078, -0.03527155606907557 51.38740510110024, -0.03348519332392525 51.38661862736505, -0.0323646685177788 51.38634581319988, -0.03232598783006935 51.3850799746279, -0.03131700709511751 51.38446506569478, -0.03052800572636356 51.38336380769587, -0.03002279701724947 51.38297050301334, -0.02686761390120769 51.38174917975601, -0.02579404320390726 51.38168569500325, -0.01822507241937686 51.38367786559773, -0.01526861306353875 51.38523923833369, -0.006801095907635454 51.38761130251762, -0.00698075246659595 51.38783658836753, -0.006786818562356761 51.38790686013859, -0.00602401314081991 51.38808529831518, -0.005700682027610329 51.38788635282401, -0.005335359225127064 51.38797992061814, -0.004997085964815753 51.38820019357433, -0.005273041621708402 51.38836574623301, -0.001729728535486278 51.39058808482334, 0.0007014355875720779 51.39149230579078, 0.001080563442824861 51.39099123905815, 0.001731487757196832 51.39123018545794, 0.001839999020549406 51.39108714150066, 0.003095351100232334 51.39157953014465, 0.002937922527250188 51.39175376054909, 0.005574472763407177 51.39259343439026, 0.006327560490619287 51.39297764837751, 0.006135732566569521 51.39317789528669, 0.006308942858381144 51.39330676373115, 0.007922830967135277 51.3939240372536, 0.008020076247662643 51.39382547680909, 0.008705520461996291 51.39405517124505, 0.009055335622904609 51.39398405426196, 0.01048076221517846 51.39458704776025, 0.011690891944439 51.39473783733526, 0.01282000153792591 51.39512508939072, 0.01680404762132721 51.39547597166981, 0.01744557318668127 51.39354933604385, 0.01805764959355939 51.39355310292304, 0.01896884056008686 51.39267968816043, 0.01961669553941521 51.39033021541601, 0.02058828181862424 51.38979977909077, 0.02182457881235046 51.38853552839866, 0.02302477749317479 51.38842217924305, 0.0232851453343677 51.38804439705076, 0.02424306751863115 51.38613727782487, 0.02388066717617371 51.38508330951831, 0.0237973566647192 51.38337998098734, 0.02465620420415829 51.38220120993186, 0.02528072776320229 51.38055964748828, 0.02582297828454208 51.3800843477871, 0.02802501714732004 51.37915025264215, 0.02852353637173616 51.37855024961944, 0.02874769619032824 51.37735763167989, 0.02867036461457479 51.37495760302761, 0.03086969847608505 51.37083934253919, 0.03075551778830453 51.37015916537386, 0.03094916147706357 51.3698685858039, 0.03052806121110948 51.36899266746813, 0.03117001315295053 51.36718172188929, 0.03376190936329799 51.36751240152059, 0.03878203844831291 51.3672030887625, 0.03905811727322534 51.36738866921392, 0.03998003293064405 51.36739677719341, 0.04433653079875383 51.36802416384392, 0.04578616450584638 51.36790366700333, 0.04660284073429906 51.36809685049441, 0.04677177371851911 51.36791487236562, 0.04751653677666828 51.36786918142138, 0.04860633141464753 51.36807889049, 0.04891403916320155 51.37015127513185, 0.05229078826572627 51.37257306406099, 0.05349243726776482 51.37382577766623, 0.05440420276586723 51.3751192010649, 0.05702115680241976 51.37715413821778, 0.05677896029219451 51.37768781833238, 0.05692185844983494 51.37874887856944, 0.05850792235534773 51.38142629703842, 0.05894473888565143 51.38187421214121, 0.06128219151042111 51.38254793371484, 0.06197621067470433 51.38318768836088, 0.06221495210919516 51.3838637339053, 0.06223325352931296 51.38516578289825, 0.06391708554060498 51.38671029172407, 0.06447275637317951 51.38762111796861, 0.06455624528804314 51.38770418111969)))"
1,150,Northfleet East,"MULTIPOLYGON (((0.4539469754605795 51.16941686559006, 0.1549922774288815 51.10401121427514, 0.2918014072655637 51.4614287845331, 0.2941060214519975 51.4625628780614, 0.2974661013322146 51.46506873769268, 0.3015553633526414 51.46707906870178, 0.3052751193622805 51.4692272219492, 0.3064350454416881 51.46956170385596, 0.3090782804247694 51.46989021906381, 0.3118675301111182 51.46984187349396, 0.3132158849739436 51.46968227809197, 0.3156053330647923 51.46905123237669, 0.3191249947100294 51.46679355817798, 0.3220953030008376 51.4652232036993, 0.323822874540506 51.46402502410871, 0.3260366209202582 51.46201385098225, 0.3286749423622748 51.46026322356374, 0.3300600847077805 51.45888277992181, 0.3322017877508007 51.45467107992862, 0.3335265356586257 51.45326437602949, 0.3356217643950647 51.45231051811452, 0.3420953670273583 51.45065255501246, 0.3432362919267756 51.45023089194022, 0.3471626891321287 51.44816976615149, 0.3483730509908959 51.44778812543048, 0.3527754875016588 51.44709336064683, 0.359576945080852 51.44670588221425, 0.3901810434363926 51.44615105188448, 0.3952262889603388 51.44628484211037, 0.3982876128197675 51.44657251837775, 0.3996688929856181 51.44681535198935, 0.4018475679568961 51.44752156919634, 0.4089909140971423 51.44791296008334, 0.4144914559270452 51.44850095211032, 0.4210433228672595 51.44956852184029, 0.4301167903337835 51.45130823223332, 0.4337776543118624 51.45229942503691, 0.4402786176882935 51.45496813582759, 0.4469254232045694 51.45744468879332, 0.4476736406312928 51.45841548888652, 0.4472000724232046 51.46259366619858, 0.4478124643951838 51.46504578199941, 0.4530589364339206 51.4747034243718, 0.4561342550125957 51.47891029502175, 0.4603349889758777 51.48313930193129, 0.4618858730879288 51.48439433572702, 0.4637942833383232 51.48560041382761, 0.4655705413826608 51.48648667622548, 0.4539469754605795 51.16941686559006)))"
2,155,Sellindge,"MULTIPOLYGON (((1.210539120182855 51.08971692020038, 1.210112844498547 51.08947105820739, 1.208388049889154 51.0877137315885, 1.205888077515348 51.08307564533632, 1.202618386605979 51.07906637782774, 1.201756294178237 51.07582535610891, 1.200978058173324 51.07436970817557, 1.199572626682629 51.07310132115971, 1.198434915532433 51.07251525392375, 1.197113372674923 51.07208707481951, 1.193903154081262 51.07170203723668, 1.186555492472291 51.07204270938164, 1.181883087787936 51.07187045465127, 1.179028846107781 51.0715309402843, 1.170790396250966 51.06996005976411, 1.167566971935921 51.06954503910437, 1.162395847645646 51.0692411371153, 1.154798837782633 51.06920447728032, 1.150513690795623 51.06903039061087, 1.127832352473514 51.06724580328373, 1.114067703927095 51.06594561670736, 1.100698957627631 51.06416455627216, 1.093784371076269 51.062898172412, 1.082149257109571 51.06040036155012, 1.076048193420578 51.05888625007611, 1.066988989755176 51.05628055029655, 1.061545574021298 51.05444555539334, 1.052136526456927 51.0509138992511, 1.046582383055828 51.04854227974211, 1.042916886883343 51.04666534866563, 1.034981836532641 51.04139355856313, 1.030348706416216 51.03855228419008, 1.020206997830612 51.03270960897918, 1.00956452882185 51.02713802248786, 1.00473733848758 51.02417978666553, 1.000842733082976 51.02140709093281, 0.995499369502057 51.01645552793474, 0.9888164216411321 51.00928706286575, 0.985466568721197 51.00433972121481, 0.9820011306620627 50.99754216211189, 0.9783410143036884 50.98849830214012, 0.9714955665338965 50.97398190990597, 0.9708699583038903 50.97197700557057, 0.9706154881107557 50.96968768495422, 0.971307638780185 50.96002076054924, 0.9718317424601454 50.95625140243955, 0.9726273430794559 50.9529800600369, 0.9803794513806564 50.93416261288743, 0.9852326020085264 50.92478315869115, 0.9861827646767976 50.92197593154525, 0.9867058600246056 50.91948055249372, 0.9868331618120025 50.91776630107479, 0.9866723042343174 50.91597776223051, 0.9861810557494745 50.91441874406217, 0.9854096641352815 50.91306687888756, 0.9843355145525107 50.91184118235591, 0.983150900350561 50.91089948117957, 0.9813068978424228 50.90984757109557, 0.9796471285299387 50.90913864651255, 0.9754228862305399 50.90792220300001, 0.9715334159746645 50.90724120268904, 0.9675710656849281 50.90687702680175, 0.9628846381928043 50.90672481842602, 0.9573372275542897 50.90668717987072, 0.952453135310203 50.90685821209571, 0.9436182330112073 50.90744224334644, 0.9349279233619027 50.90823569809467, 0.9041445736303454 50.911914276059, 0.8907064615704802 50.9138288304551, 0.8781377526162998 50.91586881289497, 0.8601127171456043 50.91842193632446, 0.8360820418614673 50.92218461253557, 0.8211672794591053 50.92407511446334, 0.8004523716857477 50.92770457638154, 0.7912212202936675 50.92916656123732, 0.7843425956559607 50.92978188579859, 0.7816072376496923 50.92963519632058, 0.7803405969901641 50.9290884297665, 0.7772615569978256 50.9263947907349, 0.7750657666822228 50.92524818617349, 0.7660419044371033 50.92250802467951, 0.7616511215143117 50.92095601807202, 0.745676720533717 50.91485076704159, 0.6775185484238524 51.07488271798633, 0.906067290466245 51.27972908853172, 1.210539120182855 51.08971692020038)))"
3,160,Richborough,"MULTIPOLYGON (((1.231699857475032 51.09580106858515, 1.21287028115872 51.38465213029243, 1.214367545018551 51.38462610551139, 1.233596388140318 51.38358962659511, 1.238784086813675 51.3831195446826, 1.248596719897974 51.38166131759728, 1.252095382317209 51.38137582407542, 1.254925992376679 51.38140507912451, 1.263267202191104 51.38192615899781, 1.27208582384141 51.38206958247252, 1.274081385298472 51.38231817955244, 1.276250934177296 51.38284154844231, 1.281117864126482 51.38498433447066, 1.284118826273407 51.38601805905313, 1.286538022830257 51.38655421578536, 1.289035412960575 51.38688704651081, 1.293054437033361 51.38712966702835, 1.29743729115993 51.38719173915852, 1.300363007326907 51.38699656265888, 1.306324941574559 51.38626224801173, 1.312077690907535 51.38623959344262, 1.319043550376693 51.38674659653376, 1.322458436734785 51.38721197233692, 1.324116109226436 51.38766594563806, 1.329142605646037 51.38960955351753, 1.331049394572366 51.3900640300653, 1.333066391504331 51.39033929618559, 1.336042262327519 51.39042681042683, 1.341585984235119 51.39029662560718, 1.348590922254668 51.3911011137689, 1.350988000154993 51.39124553586809, 1.353506638312417 51.39119870341217, 1.359337937239937 51.3907347064377, 1.361890549719498 51.39084209379545, 1.364445620427888 51.39134830404542, 1.366477244185401 51.39196768346464, 1.371645045639901 51.39428110367506, 1.375438279372122 51.39548359860007, 1.380570461737359 51.39643621912494, 1.38597153297716 51.39688145670143, 1.398890764638715 51.39687026944284, 1.406485501611319 51.39703968788668, 1.413865720028342 51.39682449771005, 1.416650339787189 51.39697976669986, 1.422222176672846 51.3976964643189, 1.425766416709086 51.39763257278397, 1.427812817855321 51.39728037974098, 1.429820845054028 51.39670790885386, 1.442825124614612 51.39150586517458, 1.445635140551887 51.39001778979697, 1.447479373945926 51.38847916954698, 1.450990019095545 51.38430505946616, 1.453650057026442 51.38033767519373, 1.454507063856154 51.37864229333378, 1.455132556130988 51.37642110275855, 1.455181987106136 51.37386266510576, 1.45479673762014 51.37152920086408, 1.454171592959549 51.36926358153122, 1.452194722171078 51.36458093927662, 1.451903962111136 51.35910459102974, 1.451594680287147 51.3576379707354, 1.447766660228233 51.3494264887015, 1.445723649552494 51.34609583802343, 1.44069491217958 51.33921401828619, 1.43502869851526 51.33247914570816, 1.434449351156001 51.33127130788262, 1.433526622625438 51.32776179243704, 1.432796249756501 51.32613176859301, 1.43022518246808 51.32227837089771, 1.429198031115011 51.32106737514079, 1.427372294700904 51.3196383389711, 1.425699356525793 51.3187903336327, 1.42425858372515 51.31828502337836, 1.421078317609561 51.317706274778, 1.416100402355752 51.31761530958313, 1.412339499634365 51.31789979844601, 1.409526956539386 51.31834590269271, 1.406753804090795 51.31901452167276, 1.402204147591323 51.32044354801376, 1.400402414788815 51.32080933687117, 1.389787244456041 51.3219513171052, 1.382180388855575 51.32296624550676, 1.378363526158255 51.32315005212732, 1.375582457787967 51.32268600123026, 1.373783230398026 51.32211145240234, 1.372540518368258 51.32152889823328, 1.370825391251201 51.32010387216681, 1.370132937698724 51.31857955029962, 1.370195808790459 51.31797994189832, 1.37067466181719 51.31714381478655, 1.375429120467121 51.31290481435096, 1.376612448274139 51.31143537303875, 1.377611164597935 51.30974285124211, 1.378658605759526 51.30722041141733, 1.379615631870621 51.30390322625519, 1.38135756110541 51.29395328895613, 1.385002721855618 51.28432971397983, 1.388019910368625 51.27845359731322, 1.393595878318488 51.27009614298348, 1.395247106479827 51.26710192666346, 1.403416344393229 51.25046891647984, 1.406989076772383 51.24247554271675, 1.409395141566825 51.23657596314312, 1.411520689428063 51.22993052340397, 1.412152392108798 51.22877806443751, 1.4140398137058 51.22626236173318, 1.414799432335083 51.22418746339952, 1.414742888870169 51.22298862515749, 1.41425910203736 51.22173714429265, 1.411874848294095 51.21878385106255, 1.410690224107282 51.21661524662655, 1.410152677668623 51.21494173648099, 1.409805974999229 51.21276754213291, 1.409753721897175 51.20824656511495, 1.410676605477388 51.19945050904669, 1.411317372812678 51.18961410016804, 1.410698169671897 51.18153213601067, 1.410503431533682 51.17535269549175, 1.41019690675916 51.17319914381589, 1.409558538941553 51.1708399584904, 1.406914918427074 51.16506973096145, 1.403461276552955 51.16024428493836, 1.397988783417893 51.15387596073122, 1.391597308978841 51.14822072189324, 1.387674207237734 51.14345271445085, 1.385782645410681 51.14154792123718, 1.383159529319027 51.13946934860676, 1.380772225857729 51.13792839899645, 1.373181853245298 51.13403969676943, 1.369314930180439 51.13159890050597, 1.345234040382978 51.11354622595454, 1.341324306223115 51.11131781561519, 1.336873376350844 51.10910444290901, 1.333395454156158 51.10761786038454, 1.331076926914186 51.10686932562405, 1.328717371875105 51.10639383300861, 1.326493576860914 51.10617487039616, 1.323940396487458 51.10609655337267, 1.320078298622357 51.10620447079096, 1.315486529374333 51.10672377193728, 1.307309277679077 51.1084185247334, 1.305099997017048 51.1085132135781, 1.302992337874635 51.10834114333287, 1.300312763442262 51.1077510232718, 1.293795113983908 51.10560163925521, 1.285411405938292 51.10324653842896, 1.273808320417682 51.0980197638681, 1.271027231346142 51.09704734812045, 1.268700203382571 51.09650953969393, 1.264795853333718 51.09610378865028, 1.251749731163535 51.09553280412992, 1.24926061551265 51.09558002227952, 1.242589403565983 51.09604942579062, 1.23544629284432 51.09606478461627, 1.231699857475032 51.09580106858515)))"
4,156,Chessington,"MULTIPOLYGON (((-0.2291990618513224 51.38480976669435, -0.1970044513010402 51.17910792232558, -0.4141849933388816 51.12752360591271, -0.3976529247397951 51.40728035394842, -0.3931588612223556 51.40842618069035, -0.3861081246746187 51.40851599786811, -0.382652505299434 51.40776009964333, -0.382007712310333 51.40789568739902, -0.383398035295926 51.41251455364468, -0.3846389634567449 51.41264924740288, -0.3850459565121558 51.41342682045302, -0.3859032646727372 51.41353413462679, -0.3861791779567946 51.41532916437725, -0.387339194666198 51.41756380893785, -0.3875222402138945 51.41756594069842, -0.3874969125652175 51.41872197219978, -0.3872307451233669 51.41905088519371, -0.3849133798363051 51.42092437087349, -0.3843843247608706 51.42116434974842, -0.3840677445771892 51.42164722761424, -0.3872223917014238 51.42638940203767, -0.3879356170836819 51.42857292606431, -0.3876418379883818 51.42859812610121, -0.3811395960731954 51.43289560476875, -0.3789585312084784 51.43416375135468, -0.3722338601533046 51.43667215482537, -0.3703862821622902 51.43931789610222, -0.3673367505058452 51.44141706578215, -0.367254661320577 51.44170802692815, -0.3701163468542611 51.44249166920395, -0.3706895994666216 51.44322539788332, -0.3730522875658265 51.44385425282784, -0.373867781502427 51.44384667186205, -0.3745850858537026 51.44314529546317, -0.3770388057366162 51.44318555063851, -0.3772761602805708 51.4429078410213, -0.3786261815197095 51.44279200807569, -0.3806437575611351 51.44424094442427, -0.3851850539578042 51.44554182347274, -0.3859417500162606 51.44689008031553, -0.386553104840212 51.4469716069193, -0.3866615198179792 51.44824934983873, -0.3839175459500292 51.44932787708902, -0.3831065603104448 51.44979351879567, -0.379867895558877 51.45300127707434, -0.3741920143460495 51.45679856015567, -0.3734207010018548 51.45685246949544, -0.3658978832610073 51.45624865335066, -0.3629649107647641 51.45718134455493, -0.3607032295811896 51.4574292995681, -0.3606980008560022 51.45760096021904, -0.359564624754468 51.45810841435893, -0.3559417231216627 51.4582199054429, -0.3555779485492108 51.45812971714884, -0.354623721137527 51.45637246275496, -0.3542573378139112 51.45636810048763, -0.3540697695316425 51.45650897398327, -0.3482903587114771 51.45672616827979, -0.3456058300377393 51.4576098947614, -0.3428164379710222 51.45773097813363, -0.3422210577410028 51.45742616289548, -0.3415974140060806 51.4580368861858, -0.3403318105804006 51.45747785917874, -0.3380907554867045 51.45557330343512, -0.3360517127763938 51.45543422554607, -0.3331185455802262 51.45605707654891, -0.3298585844612447 51.45804973729457, -0.3290066946911798 51.45803941368012, -0.3273204114868485 51.45745795971026, -0.3257251502810348 51.45748437423394, -0.3253859480249567 51.45895713252109, -0.3251548016538816 51.45902300995815, -0.3224636928976155 51.45921923723909, -0.318637902640952 51.4584856374053, -0.3179958072835787 51.45850640823193, -0.3172261722140924 51.45879467242571, -0.3156545633009589 51.46010923928083, -0.3154725850067001 51.46074111971652, -0.3178950449995221 51.46253003899199, -0.3213768106100978 51.46572732835543, -0.321762357105829 51.46699180205842, -0.3212482471067089 51.46923258069974, -0.3205122281279624 51.46967166924613, -0.3189972299099851 51.47171824850165, -0.3182743608737186 51.47179780974641, -0.3118758883515441 51.47350439303136, -0.3084993323492833 51.47525425363031, -0.301347434931152 51.48171554529421, -0.2988268682682212 51.48365741735601, -0.2963127521772566 51.48541947779574, -0.294119900371362 51.4862868845676, -0.2912206093692775 51.4867842550366, -0.2880501687346456 51.48682796293438, -0.2853250834864505 51.48651838769032, -0.2830386559095853 51.4860353140477, -0.2810570826586197 51.4851070283712, -0.2786232281252756 51.48356956170431, -0.2768570653952354 51.48189796191248, -0.275049792037072 51.47908737112404, -0.2793431950625866 51.47878851324352, -0.2805086018018585 51.47822736718369, -0.2813028655404407 51.47817005877734, -0.2815176703067335 51.47795229877872, -0.2818430997156889 51.47675790971775, -0.2811682967775205 51.47557798741736, -0.2801477501155096 51.47498976768966, -0.2794164978963591 51.47482570302449, -0.2765391557501209 51.47353834939399, -0.2762039215740257 51.47324973380268, -0.2766167179449443 51.4713851519864, -0.2766494250080018 51.46940351278748, -0.2767716686227064 51.46914837086049, -0.2792922228767991 51.46887322182874, -0.2834501384210663 51.46790852732285, -0.2831289707769777 51.46526888162003, -0.2825320071773916 51.46325972818497, -0.2848032117319166 51.46242453091799, -0.2827526710989638 51.45646035124157, -0.2855730641870442 51.45636997981879, -0.2879178325341629 51.45510880691008, -0.2876071877804286 51.45498333858741, -0.2873193266130613 51.45445157464361, -0.2873408554637411 51.45359117996652, -0.2878114267051302 51.45311887199317, -0.2880391657562078 51.45134177827557, -0.2903275656287298 51.44806075330445, -0.2906471077003163 51.44705532552226, -0.281300449340779 51.44807169252294, -0.2805297203223716 51.44698275870535, -0.2751573071721323 51.44426389797935, -0.2738126589101565 51.44333330228064, -0.2678940615980556 51.44093934687988, -0.2646527637415466 51.44321959832564, -0.2632201269007908 51.44498320483547, -0.2624152454018172 51.44535248221105, -0.2614782566826173 51.44554211826835, -0.2605225159713918 51.44551371074899, -0.2578791663543137 51.44493349994431, -0.2530841528575125 51.44427237570461, -0.2551925921207273 51.44129111136701, -0.2543347537662948 51.43969312052734, -0.2548947043309585 51.43895081704508, -0.254114018752388 51.43831477815163, -0.2544392330444711 51.43791702597795, -0.2544884034089612 51.43731993221326, -0.2569087440341029 51.43636952323881, -0.2565203765460103 51.43626093508618, -0.2643258046901155 51.43300217750304, -0.2700646922347426 51.43009901193892, -0.27682127064585 51.42477813702128, -0.278469833757897 51.425708048982, -0.2800627159773916 51.42632542580441, -0.2843372551338029 51.42864593019878, -0.2855667278579148 51.42766149002934, -0.2894293946320863 51.42632548072828, -0.2866430710444509 51.42020561265538, -0.2826939501446096 51.42125393597003, -0.2817603884619232 51.42076553128162, -0.2820749157681426 51.42043830562531, -0.2814282153349313 51.42023754442862, -0.2794837363951087 51.42034036849883, -0.2784770838754592 51.42005711400317, -0.2790667093031261 51.41917798244718, -0.2781309292256168 51.41906917540654, -0.279763288514992 51.41669056947706, -0.2801560491445737 51.41560460144039, -0.2800457478380002 51.41494640051766, -0.2792445640720201 51.41515925811881, -0.2794921803652484 51.41319904772924, -0.2791666351379441 51.41297161406349, -0.279012754143344 51.41245453721094, -0.2791891108713339 51.41176819968614, -0.2790333299777368 51.41078407291442, -0.2799361829428345 51.41061926397445, -0.2798016009538963 51.40921017934643, -0.2804568074837901 51.40765545362398, -0.2809354386138874 51.40753803479093, -0.2817686843766628 51.40695270972091, -0.2817199730831412 51.40673524016294, -0.2835192690625873 51.40545056279284, -0.2841372667893016 51.40577269356946, -0.2841105880472506 51.40501444574961, -0.2846283252481278 51.40529655298459, -0.2849168558480127 51.40529146048733, -0.2858924232979949 51.40503406236285, -0.2863457450275075 51.4045816876724, -0.2865922966345311 51.40475891029508, -0.2870350338622457 51.40442384315124, -0.2880590949832882 51.40442898163305, -0.2880487065110174 51.40373178157861, -0.2887839769971308 51.40358262001341, -0.2896204908462988 51.40139320148258, -0.2882106410508752 51.40134130848087, -0.2849433563530346 51.40027512452661, -0.2822846432746976 51.3999285481022, -0.2800024778958706 51.39900527581027, -0.2769929939949216 51.39949897317513, -0.2763881650492709 51.39919356951886, -0.2763324169166946 51.39836478762438, -0.2759395022056598 51.39770363418361, -0.2761460946041147 51.39726888874532, -0.275580318699827 51.39713559207215, -0.2755582589803984 51.39677614216296, -0.2759488946778405 51.39670504708482, -0.275842322595869 51.39617254734592, -0.2753463546120524 51.39567883121396, -0.2750897134419435 51.39564063852632, -0.2751790005737367 51.39536665782592, -0.2745928904552639 51.39496086468328, -0.2745773565050469 51.39418598268317, -0.2735935967085087 51.3937637353899, -0.2709239730333148 51.39117594011071, -0.2699382260147342 51.38933010230476, -0.2696412307954176 51.38917195950284, -0.2698235579193983 51.38893615531995, -0.2695557410291865 51.38885431478613, -0.2695591084730568 51.38864335001551, -0.2698461924044124 51.38851788673669, -0.2701188929011327 51.38804518978886, -0.2697869237231428 51.38796556819466, -0.2696121179022812 51.38752835023165, -0.2692462452837212 51.38538672247407, -0.2664217427601381 51.38385170159694, -0.2651043824323636 51.38256843351159, -0.2626098481602395 51.38168386188693, -0.2613262020402528 51.38063006906987, -0.2609676338987407 51.37959511969622, -0.2581866000869583 51.37892550723998, -0.2538086199767337 51.37875361505873, -0.2519198288308134 51.37895207231301, -0.2485378750981148 51.38003659717606, -0.2475300163442424 51.38011953204144, -0.247161487637534 51.38000856143522, -0.2462091244277285 51.38018745885515, -0.2454793822319462 51.37993295582243, -0.2454140591981067 51.38008443263111, -0.2450411861847101 51.38003012584083, -0.2449306213914698 51.38098183236581, -0.2447301295289598 51.38102755229615, -0.2443197103466558 51.38078126013318, -0.2434826175163523 51.38146576495302, -0.2437863618122281 51.38168994873297, -0.243520936603984 51.38211593406389, -0.2436722224973306 51.38218535087267, -0.2417157586701194 51.38437765966098, -0.2399884178800543 51.38547381505197, -0.2387482556647243 51.38601637341502, -0.2389364742244901 51.38680864698861, -0.2369952742323424 51.38722274539302, -0.2336912846654776 51.38820217960689, -0.233473528355898 51.3878778745269, -0.233893184226062 51.38773965151253, -0.2335888966321266 51.38751230587036, -0.2291990618513224 51.38480976669435)))"
